210.34	5.95e-19
210.81	6.27e-19
211.28	6.62e-19
211.75	7.00e-19
212.22	7.39e-19
212.69	7.82e-19
213.16	8.26e-19
213.63	8.73e-19
214.10	9.21e-19
214.57	9.74e-19
215.04	1.03e-18
215.50	1.08e-18
215.97	1.14e-18
216.44	1.21e-18
216.91	1.27e-18
217.38	1.34e-18
217.85	1.42e-18
218.32	1.49e-18
218.79	1.57e-18
219.26	1.65e-18
219.73	1.74e-18
220.20	1.82e-18
220.67	1.92e-18
221.14	2.01e-18
221.60	2.11e-18
222.07	2.22e-18
222.54	2.32e-18
223.01	2.43e-18
223.48	2.55e-18
223.95	2.67e-18
224.42	2.79e-18
224.89	2.91e-18
225.36	3.04e-18
225.82	3.18e-18
226.29	3.31e-18
226.76	3.44e-18
227.23	3.59e-18
227.70	3.73e-18
228.17	3.88e-18
228.64	4.03e-18
229.11	4.18e-18
229.57	4.33e-18
230.04	4.49e-18
230.51	4.65e-18
230.98	4.81e-18
231.45	4.98e-18
231.92	5.15e-18
232.39	5.32e-18
232.85	5.49e-18
233.32	5.66e-18
233.79	5.82e-18
234.26	6.00e-18
234.73	6.20e-18
235.19	6.39e-18
235.66	6.58e-18
236.13	6.77e-18
236.60	6.95e-18
237.07	7.12e-18
237.54	7.31e-18
238.00	7.49e-18
238.47	7.64e-18
238.94	7.80e-18
239.41	8.02e-18
239.88	8.25e-18
240.34	8.41e-18
240.81	8.55e-18
241.28	8.71e-18
241.75	8.88e-18
242.22	9.05e-18
242.68	9.22e-18
243.15	9.39e-18
243.62	9.57e-18
244.09	9.74e-18
244.55	9.84e-18
245.02	9.94e-18
245.49	1.01e-17
245.96	1.03e-17
246.42	1.04e-17
246.89	1.05e-17
247.36	1.06e-17
247.83	1.07e-17
248.29	1.08e-17
248.76	1.10e-17
249.23	1.11e-17
249.70	1.12e-17
250.16	1.12e-17
250.63	1.12e-17
251.10	1.12e-17
251.57	1.14e-17
252.03	1.15e-17
252.50	1.15e-17
252.97	1.14e-17
253.43	1.15e-17
253.90	1.16e-17
254.37	1.16e-17
254.84	1.16e-17
255.30	1.16e-17
255.77	1.16e-17
256.24	1.15e-17
256.70	1.14e-17
257.17	1.14e-17
257.64	1.13e-17
258.10	1.13e-17
258.57	1.14e-17
259.04	1.14e-17
259.51	1.11e-17
259.97	1.08e-17
260.44	1.09e-17
260.91	1.09e-17
261.37	1.08e-17
261.84	1.06e-17
262.31	1.05e-17
262.77	1.03e-17
263.24	1.02e-17
263.71	1.01e-17
264.17	9.99e-18
264.64	9.80e-18
265.10	9.64e-18
265.57	9.56e-18
266.04	9.46e-18
266.50	9.16e-18
266.97	8.86e-18
267.44	8.80e-18
267.90	8.76e-18
268.37	8.51e-18
268.84	8.21e-18
269.30	8.07e-18
269.77	8.01e-18
270.23	7.85e-18
270.70	7.58e-18
271.17	7.37e-18
271.63	7.25e-18
272.10	7.10e-18
272.56	6.90e-18
273.03	6.68e-18
273.50	6.42e-18
273.96	6.16e-18
274.43	6.04e-18
274.89	5.94e-18
275.36	5.75e-18
275.83	5.53e-18
276.29	5.35e-18
276.76	5.18e-18
277.22	5.00e-18
277.69	4.80e-18
278.15	4.62e-18
278.62	4.46e-18
279.09	4.30e-18
279.55	4.15e-18
280.02	3.99e-18
280.48	3.84e-18
280.95	3.69e-18
281.41	3.50e-18
281.88	3.30e-18
282.34	3.17e-18
282.81	3.07e-18
283.28	2.94e-18
283.74	2.79e-18
284.21	2.66e-18
284.67	2.55e-18
285.14	2.43e-18
285.60	2.33e-18
286.07	2.22e-18
286.53	2.13e-18
287.00	2.03e-18
287.46	1.90e-18
287.93	1.77e-18
288.39	1.69e-18
288.86	1.61e-18
289.32	1.53e-18
289.79	1.45e-18
290.25	1.38e-18
290.72	1.32e-18
291.18	1.25e-18
291.65	1.17e-18
292.11	1.10e-18
292.58	1.05e-18
293.04	9.97e-19
293.51	9.35e-19
293.97	8.75e-19
294.44	8.29e-19
294.90	7.85e-19
295.37	7.37e-19
295.83	6.90e-19
296.30	6.50e-19
296.76	6.14e-19
297.22	5.77e-19
297.69	5.38e-19
298.15	5.04e-19
298.62	4.77e-19
299.08	4.50e-19
299.55	4.23e-19
300.01	3.96e-19
300.48	3.72e-19
300.94	3.49e-19
301.40	3.31e-19
301.87	3.12e-19
302.33	2.93e-19
302.80	2.73e-19
303.26	2.59e-19
303.73	2.47e-19
304.19	2.33e-19
304.65	2.15e-19
305.12	1.99e-19
305.58	1.89e-19
306.05	1.80e-19
306.51	1.68e-19
306.97	1.57e-19
307.44	1.48e-19
307.90	1.38e-19
308.37	1.32e-19
308.83	1.26e-19
309.29	1.18e-19
309.76	1.07e-19
310.22	9.99e-20
310.68	9.56e-20
311.15	9.06e-20
311.61	8.46e-20
312.08	7.86e-20
312.54	7.37e-20
313.00	6.88e-20
313.47	6.61e-20
313.93	6.34e-20
314.39	5.87e-20
314.86	5.35e-20
315.32	5.07e-20
315.78	4.88e-20
316.25	4.63e-20
316.71	4.33e-20
317.17	4.08e-20
317.64	3.90e-20
318.10	3.66e-20
318.56	3.20e-20
319.03	2.78e-20
319.49	3.00e-20
319.95	3.22e-20
320.42	2.74e-20
320.88	2.19e-20
321.34	2.17e-20
321.81	2.36e-20
322.27	2.31e-20
322.73	2.11e-20
323.20	1.84e-20
323.66	1.50e-20
324.12	1.31e-20
324.58	1.53e-20
325.05	1.70e-20
325.51	1.41e-20
325.97	1.12e-20
326.44	1.01e-20
326.90	9.09e-21
327.36	1.04e-20
327.82	1.23e-20
328.29	1.11e-20
328.75	8.13e-21
329.21	6.17e-21
329.67	5.44e-21
330.14	5.40e-21
330.60	6.97e-21
331.06	8.09e-21
331.52	6.26e-21
331.99	4.39e-21
332.45	3.98e-21
332.91	3.60e-21
333.37	4.20e-21
333.84	5.05e-21
334.30	4.47e-21
334.76	3.13e-21
335.22	2.31e-21
335.69	2.05e-21
336.15	2.08e-21
336.61	2.71e-21
337.07	3.16e-21
337.53	2.63e-21
338.00	2.09e-21
338.46	1.74e-21
338.92	1.40e-21
339.38	1.62e-21
339.84	1.96e-21
340.31	1.79e-21
340.77	1.35e-21
341.23	1.05e-21
341.69	8.87e-22
342.15	8.06e-22
342.62	9.01e-22
343.08	1.01e-21
343.54	1.22e-21
344.00	1.42e-21
344.46	1.06e-21
344.92	7.06e-22
345.39	6.43e-22
345.85	6.41e-22
346.31	5.87e-22
346.77	5.07e-22
347.23	4.48e-22
347.69	4.11e-22
348.16	3.68e-22
348.62	3.15e-22
349.08	2.73e-22
349.54	2.83e-22
350.00	2.94e-22
350.46	2.88e-22
350.92	2.82e-22
351.39	2.91e-22
351.85	3.04e-22
352.31	2.83e-22
352.77	2.48e-22
353.23	2.07e-22
353.69	1.61e-22
354.15	1.26e-22
354.61	1.14e-22
355.08	1.03e-22
355.54	9.54e-23
356.00	8.77e-23
356.46	1.06e-22
356.92	1.24e-22
357.38	1.15e-22
357.84	1.01e-22
358.30	8.97e-23
358.76	7.96e-23
359.22	7.57e-23
359.68	7.86e-23
360.15	7.72e-23
360.61	6.66e-23
361.07	5.61e-23
361.53	4.63e-23
361.99	3.66e-23
362.45	3.31e-23
362.91	2.97e-23
363.37	2.70e-23
363.83	2.44e-23
364.29	2.90e-23
364.75	3.77e-23
365.21	4.12e-23
365.67	3.86e-23
366.13	3.46e-23
366.59	2.70e-23
367.05	1.99e-23
367.51	1.72e-23
367.97	1.44e-23
368.43	1.49e-23
368.90	1.56e-23
369.36	1.50e-23
369.82	1.41e-23
370.28	1.35e-23
370.74	1.29e-23
371.20	1.18e-23
371.66	9.75e-24
372.12	8.25e-24
372.58	8.19e-24
373.04	8.30e-24
373.50	1.02e-23
373.96	1.21e-23
374.42	1.14e-23
374.88	1.04e-23
375.34	8.98e-24
375.80	7.44e-24
376.26	6.31e-24
376.72	5.49e-24
377.18	4.94e-24
377.63	4.81e-24
378.09	4.87e-24
378.55	5.72e-24
379.01	6.55e-24
379.47	6.60e-24
379.93	6.65e-24
380.39	6.21e-24
380.85	5.68e-24
381.31	5.37e-24
381.77	5.17e-24
382.23	5.19e-24
382.69	5.43e-24
383.15	5.61e-24
383.61	5.65e-24
384.07	5.66e-24
384.53	5.47e-24
384.99	5.29e-24
385.45	5.15e-24
385.91	5.02e-24
386.36	5.15e-24
386.82	5.34e-24
387.28	5.61e-24
387.74	5.95e-24
388.20	6.27e-24
388.66	6.58e-24
389.12	6.80e-24
389.58	6.76e-24
390.04	6.72e-24
390.50	6.70e-24
390.96	6.67e-24
391.41	6.76e-24
391.87	6.85e-24
392.33	7.13e-24
392.79	7.48e-24
393.25	7.99e-24
393.71	8.64e-24
394.17	9.26e-24
394.63	9.81e-24
395.08	1.03e-23
395.54	1.04e-23
396.00	1.06e-23
396.46	1.03e-23
396.92	1.01e-23
397.38	9.89e-24
397.84	9.72e-24
398.29	9.74e-24
398.75	9.86e-24
399.21	1.01e-23
399.67	1.06e-23
400.13	1.12e-23
400.59	1.19e-23
401.04	1.26e-23
401.50	1.33e-23
401.96	1.40e-23
402.42	1.44e-23
402.88	1.47e-23
403.34	1.48e-23
403.79	1.48e-23
404.25	1.48e-23
404.71	1.47e-23
