210.34	9.78e-19
210.81	8.92e-19
211.28	8.06e-19
211.75	7.21e-19
212.22	6.49e-19
212.69	5.94e-19
213.16	5.38e-19
213.63	4.83e-19
214.10	4.32e-19
214.57	3.97e-19
215.04	3.63e-19
215.50	3.29e-19
215.97	2.94e-19
216.44	2.72e-19
216.91	2.50e-19
217.38	2.29e-19
217.85	2.07e-19
218.32	1.92e-19
218.79	1.80e-19
219.26	1.68e-19
219.73	1.56e-19
220.20	1.46e-19
220.67	1.39e-19
221.14	1.31e-19
221.60	1.24e-19
222.07	1.17e-19
222.54	1.12e-19
223.01	1.07e-19
223.48	1.02e-19
223.95	9.66e-20
224.42	9.28e-20
224.89	8.90e-20
225.36	8.53e-20
225.82	8.16e-20
226.29	7.85e-20
226.76	7.56e-20
227.23	7.28e-20
227.70	7.00e-20
228.17	6.73e-20
228.64	6.48e-20
229.11	6.23e-20
229.57	5.98e-20
230.04	5.73e-20
230.51	5.53e-20
230.98	5.32e-20
231.45	5.11e-20
231.92	4.91e-20
232.39	4.73e-20
232.85	4.56e-20
233.32	4.39e-20
233.79	4.22e-20
234.26	4.04e-20
234.73	3.86e-20
235.19	3.68e-20
235.66	3.49e-20
236.13	3.33e-20
236.60	3.23e-20
237.07	3.13e-20
237.54	3.03e-20
238.00	2.93e-20
238.47	2.85e-20
238.94	2.77e-20
239.41	2.68e-20
239.88	2.60e-20
240.34	2.54e-20
240.81	2.48e-20
241.28	2.43e-20
241.75	2.37e-20
242.22	2.32e-20
242.68	2.28e-20
243.15	2.24e-20
243.62	2.19e-20
244.09	2.16e-20
244.55	2.13e-20
245.02	2.11e-20
245.49	2.09e-20
245.96	2.06e-20
246.42	2.05e-20
246.89	2.03e-20
247.36	2.02e-20
247.83	2.01e-20
248.29	2.00e-20
248.76	1.99e-20
249.23	1.98e-20
249.70	1.97e-20
250.16	1.97e-20
250.63	1.97e-20
251.10	1.96e-20
251.57	1.96e-20
252.03	1.96e-20
252.50	1.96e-20
252.97	1.96e-20
253.43	1.95e-20
253.90	1.95e-20
254.37	1.95e-20
254.84	1.95e-20
255.30	1.95e-20
255.77	1.95e-20
256.24	1.95e-20
256.70	1.94e-20
257.17	1.94e-20
257.64	1.93e-20
258.10	1.93e-20
258.57	1.92e-20
259.04	1.92e-20
259.51	1.91e-20
259.97	1.91e-20
260.44	1.90e-20
260.91	1.89e-20
261.37	1.88e-20
261.84	1.87e-20
262.31	1.86e-20
262.77	1.85e-20
263.24	1.85e-20
263.71	1.84e-20
264.17	1.82e-20
264.64	1.81e-20
265.10	1.80e-20
265.57	1.78e-20
266.04	1.77e-20
266.50	1.75e-20
266.97	1.74e-20
267.44	1.72e-20
267.90	1.70e-20
268.37	1.69e-20
268.84	1.67e-20
269.30	1.65e-20
269.77	1.63e-20
270.23	1.61e-20
270.70	1.59e-20
271.17	1.57e-20
271.63	1.55e-20
272.10	1.53e-20
272.56	1.50e-20
273.03	1.48e-20
273.50	1.46e-20
273.96	1.44e-20
274.43	1.42e-20
274.89	1.39e-20
275.36	1.37e-20
275.83	1.34e-20
276.29	1.32e-20
276.76	1.29e-20
277.22	1.27e-20
277.69	1.25e-20
278.15	1.22e-20
278.62	1.20e-20
279.09	1.17e-20
279.55	1.14e-20
280.02	1.12e-20
280.48	1.09e-20
280.95	1.07e-20
281.41	1.04e-20
281.88	1.02e-20
282.34	9.93e-21
282.81	9.69e-21
283.28	9.45e-21
283.74	9.22e-21
284.21	8.98e-21
284.67	8.75e-21
285.14	8.51e-21
285.60	8.27e-21
286.07	8.04e-21
286.53	7.81e-21
287.00	7.58e-21
287.46	7.35e-21
287.93	7.12e-21
288.39	6.91e-21
288.86	6.69e-21
289.32	6.47e-21
289.79	6.25e-21
290.25	6.05e-21
290.72	5.85e-21
291.18	5.66e-21
291.65	5.47e-21
292.11	5.28e-21
292.58	5.09e-21
293.04	4.91e-21
293.51	4.72e-21
293.97	4.54e-21
294.44	4.37e-21
294.90	4.21e-21
295.37	4.04e-21
295.83	3.87e-21
296.30	3.71e-21
296.76	3.56e-21
297.22	3.41e-21
297.69	3.26e-21
298.15	3.12e-21
298.62	3.00e-21
299.08	2.87e-21
299.55	2.75e-21
300.01	2.63e-21
300.48	2.50e-21
300.94	2.37e-21
301.40	2.25e-21
301.87	2.12e-21
302.33	2.01e-21
302.80	1.92e-21
303.26	1.82e-21
303.73	1.73e-21
304.19	1.64e-21
304.65	1.56e-21
305.12	1.48e-21
305.58	1.40e-21
306.05	1.32e-21
306.51	1.26e-21
306.97	1.19e-21
307.44	1.13e-21
307.90	1.06e-21
308.37	1.01e-21
308.83	9.52e-22
309.29	8.98e-22
309.76	8.42e-22
310.22	7.94e-22
310.68	7.51e-22
311.15	7.07e-22
311.61	6.64e-22
312.08	6.22e-22
312.54	5.85e-22
313.00	5.48e-22
313.47	5.10e-22
313.93	4.74e-22
314.39	4.47e-22
314.86	4.22e-22
315.32	3.98e-22
315.78	3.74e-22
316.25	3.51e-22
316.71	3.30e-22
317.17	3.09e-22
317.64	2.87e-22
318.10	2.67e-22
318.56	2.50e-22
319.03	2.33e-22
319.49	2.16e-22
319.95	1.99e-22
320.42	1.88e-22
320.88	1.78e-22
321.34	1.68e-22
321.81	1.58e-22
322.27	1.48e-22
322.73	1.37e-22
323.20	1.26e-22
323.66	1.16e-22
324.12	1.06e-22
324.58	1.00e-22
325.05	9.43e-23
325.51	8.84e-23
325.97	8.24e-23
326.44	7.74e-23
326.90	7.27e-23
327.36	6.79e-23
327.82	6.32e-23
328.29	5.87e-23
328.75	5.45e-23
329.21	5.03e-23
329.67	4.61e-23
330.14	4.23e-23
330.60	3.97e-23
331.06	3.72e-23
331.52	3.46e-23
331.99	3.20e-23
332.45	3.02e-23
